N,P,K,pH,EC,OC,S,Zn,Fe,Cu,Mn,B,OM,Fertility
0.4662756598240469,0.46283783783783783,0.4223372781065089,0.5178571428571425,0.473053892215569,0.45312500000000006,0.21008107155445896,0.5985401459854016,0.48840927258193456,0.3205741626794259,0.6854901960784314,0.24528301886792453,0.4531250000000001,0.0
0.5219941348973607,0.347972972972973,0.40606508875739644,0.5357142857142857,0.6047904191616769,0.53125,0.2953824462460346,0.21897810218978106,0.10471622701838532,0.8803827751196173,0.46588235294117647,0.5754716981132076,0.5312500000000001,0.0
0.4838709677419355,0.4020270270270271,0.4223372781065089,0.544642857142857,0.36526946107784436,0.14843749999999997,0.4229820232640113,0.4379562043795621,0.6243005595523582,0.6363636363636364,0.5720261437908497,0.2641509433962264,0.14843750000000006,0.0
0.4662756598240469,0.4020270270270271,0.2655325443786982,0.5,0.664670658682635,0.609375,0.3376806485724357,0.5985401459854016,0.32054356514788174,0.35885167464114837,0.32627450980392153,0.37735849056603776,0.6093750000000002,0.0
0.7419354838709677,0.4020270270270271,0.375,0.6071428571428571,0.35329341317365276,0.7578125,0.25237927388086007,0.6423357664233579,0.2693844924060752,0.2583732057416268,0.9113725490196078,0.2641509433962264,0.7578125000000002,0.5
0.44868035190615835,0.46283783783783783,0.40606508875739644,0.5357142857142857,0.49700598802395224,0.3828125,0.40112795206203744,0.3211678832116789,0.6274980015987212,0.5406698564593301,0.6854901960784314,0.33962264150943394,0.38281250000000006,0.0
0.6862170087976539,0.46283783783783783,0.625,0.8839285714285708,0.5928143712574852,0.22656250000000003,0.31653154740923517,0.37956204379562053,0.34772182254196643,0.4736842105263159,0.5720261437908497,0.23584905660377356,0.22656250000000003,0.5
0.4838709677419355,0.37500000000000006,0.5939349112426036,0.9732142857142847,0.5808383233532934,0.8359374999999999,0.6351780049347903,0.7007299270072995,0.2661870503597123,0.6937799043062202,0.7534640522875817,0.5188679245283019,0.8359375000000002,0.0
0.7419354838709677,0.43581081081081086,0.5628698224852071,1.0,0.5808383233532934,0.609375,0.3376806485724357,0.30656934306569356,0.6850519584332534,0.41626794258373206,0.5500653594771242,0.24528301886792453,0.6093750000000002,0.5
0.6510263929618768,0.4493243243243244,0.3128698224852071,0.7857142857142849,0.5568862275449102,0.22656250000000003,0.4229820232640113,0.5109489051094891,0.481215027977618,0.5885167464114833,0.33830065359477124,0.21698113207547168,0.22656250000000003,0.5
0.8152492668621701,0.5506756756756758,0.4371301775147929,0.8303571428571427,0.5928143712574852,0.0,0.7627775819527671,0.467153284671533,0.4740207833733014,0.5550239234449761,0.23006535947712414,0.33962264150943394,0.0,0.5
0.7243401759530792,0.6587837837837838,0.34393491124260356,0.6428571428571429,0.7245508982035929,0.6875,0.6993302784631654,0.37956204379562053,0.3988808952837731,0.19617224880382778,0.48052287581699354,0.2641509433962264,0.6875000000000001,0.5
0.7976539589442815,0.4763513513513514,0.375,0.26785714285714324,0.664670658682635,0.078125,0.5287275290800142,0.20437956204379565,0.35011990407673865,0.7368421052631579,0.5986928104575164,0.21698113207547168,0.07812500000000001,0.5
0.8885630498533724,0.31418918918918926,0.5776627218934911,0.6874999999999998,0.6407185628742517,0.45312500000000006,0.5075784279168136,0.2627737226277373,0.15507593924860114,0.5550239234449761,0.4983006535947713,0.2830188679245283,0.4531250000000001,0.5
0.5747800586510264,0.6385135135135135,0.6708579881656804,0.7499999999999992,0.5808383233532934,0.609375,0.2312301727176595,0.5839416058394161,0.2677857713828937,0.5789473684210527,0.18980392156862746,0.16037735849056603,0.6093750000000002,0.5
0.8152492668621701,0.43581081081081086,0.35872781065088755,0.6874999999999998,0.5568862275449102,0.3046875,0.25237927388086007,0.6423357664233579,0.35651478816946447,0.368421052631579,0.46745098039215693,0.2641509433962264,0.3046875000000001,0.5
0.7771260997067448,0.7466216216216216,0.375,0.6160714285714284,0.5209580838323354,0.45312500000000006,0.3376806485724357,0.8175182481751828,0.4204636290967227,0.23923444976076558,0.6462745098039216,0.5943396226415093,0.4531250000000001,0.5
0.8328445747800587,0.6722972972972973,0.5628698224852071,0.5714285714285714,0.5928143712574852,0.22656250000000003,0.4652802255904125,0.3211678832116789,0.19824140687450043,0.18181818181818182,0.44549019607843143,0.24528301886792453,0.22656250000000003,0.5
0.7976539589442815,0.4222972972972973,0.21819526627218935,0.6339285714285708,0.5568862275449102,0.078125,0.2953824462460346,0.36496350364963515,0.3253397282174261,0.38755980861244027,0.5709803921568627,0.3962264150943396,0.07812500000000001,0.5
0.5953079178885631,0.5506756756756758,0.29659763313609466,0.6964285714285711,0.5688622754491018,0.609375,0.550581600281988,0.30656934306569356,0.407673860911271,0.7177033492822967,0.4115032679738562,0.2641509433962264,0.6093750000000002,0.5
0.7243401759530792,0.32770270270270274,0.6560650887573964,0.5892857142857139,0.6287425149700601,0.0,0.40112795206203744,0.6423357664233579,0.1366906474820144,0.6076555023923446,0.3330718954248366,0.33962264150943394,0.0,0.5
0.8709677419354839,0.6385135135135135,0.4844674556213018,0.5803571428571427,0.5928143712574852,0.3046875,0.31653154740923517,0.5693430656934308,0.187849720223821,0.8516746411483255,0.26666666666666666,0.46226415094339623,0.3046875000000001,0.5
0.8533724340175953,0.6722972972972973,0.375,0.6517857142857141,0.6407185628742517,0.45312500000000006,0.5717307014451886,0.45255474452554756,0.27737809752198245,0.368421052631579,0.25359477124183005,0.5754716981132076,0.4531250000000001,0.5
0.39296187683284456,0.6993243243243243,0.35872781065088755,0.794642857142857,0.6167664670658685,0.14843749999999997,0.7204793796263659,0.7007299270072995,0.35811350919264595,0.7177033492822967,0.6405228758169934,0.19811320754716982,0.14843750000000006,0.0
0.9266862170087976,0.5371621621621622,0.3128698224852071,0.5892857142857139,0.688622754491018,0.7578125,0.31653154740923517,0.33576642335766427,0.266986410871303,0.9234449760765551,0.38692810457516336,0.2641509433962264,0.7578125000000002,0.5
0.8885630498533724,0.2871621621621622,0.34393491124260356,0.6696428571428565,0.5928143712574852,0.45312500000000006,0.40112795206203744,0.30656934306569356,0.5411670663469226,0.6507177033492823,0.1762091503267974,0.4150943396226415,0.4531250000000001,0.5
0.26392961876832843,0.31418918918918926,0.4681952662721893,0.6160714285714284,0.6167664670658685,0.609375,0.5717307014451886,0.6423357664233579,0.6698641087130296,0.2583732057416268,0.8287581699346406,0.24528301886792453,0.6093750000000002,0.0
0.8533724340175953,0.4020270270270271,0.6708579881656804,0.6339285714285708,0.5688622754491018,0.8359374999999999,0.7416284807895664,0.4379562043795621,0.5547561950439649,0.36363636363636365,0.46588235294117647,0.5188679245283019,0.8359375000000002,0.5
0.5953079178885631,0.4222972972972973,0.7803254437869822,0.5624999999999994,0.5688622754491018,0.0,0.25237927388086007,0.8029197080291973,0.4292565947242207,0.47846889952153115,0.32,0.23584905660377356,0.0,0.0
0.8885630498533724,0.37500000000000006,0.2492603550295858,0.5803571428571427,0.5568862275449102,0.45312500000000006,0.550581600281988,0.36496350364963515,0.2925659472422063,0.7081339712918661,0.36130718954248364,0.14150943396226415,0.4531250000000001,0.5
0.4281524926686217,0.347972972972973,0.375,0.5714285714285714,0.5688622754491018,0.078125,0.7416284807895664,0.6423357664233579,0.3229416466826539,0.41626794258373206,0.48156862745098045,0.46226415094339623,0.07812500000000001,0.0
0.6862170087976539,0.38851351351351354,0.28032544378698226,0.5803571428571427,0.6526946107784434,0.22656250000000003,0.550581600281988,0.861313868613139,0.7162270183852918,0.21531100478468904,0.7618300653594772,0.4339622641509434,0.22656250000000003,0.5
0.6510263929618768,0.37500000000000006,0.375,0.5357142857142857,0.5688622754491018,0.0,0.4229820232640113,0.4379562043795621,0.5059952038369305,0.4736842105263159,0.4930718954248366,0.5754716981132076,0.0,0.5
0.7419354838709677,0.3614864864864865,0.29659763313609466,0.47321428571428553,0.7005988023952096,0.8359374999999999,0.31653154740923517,0.2627737226277373,0.41326938449240613,0.8038277511961722,0.5725490196078432,0.19811320754716982,0.8359375000000002,0.5
0.5747800586510264,0.37500000000000006,0.3276627218934911,0.5624999999999994,0.5928143712574852,0.45312500000000006,0.2312301727176595,0.3503649635036497,0.32374100719424465,0.14354066985645936,0.3905882352941176,0.21698113207547168,0.4531250000000001,0.0
0.7243401759530792,0.4222972972972973,0.40606508875739644,0.49107142857142877,0.5808383233532934,0.0,0.27352837504406063,0.2773722627737227,0.25419664268585135,0.47846889952153115,0.8559477124183007,0.16037735849056603,0.0,0.5
0.4281524926686217,0.37500000000000006,0.5155325443786982,0.5178571428571425,0.5209580838323354,0.8359374999999999,0.6993302784631654,0.4963503649635037,0.6602717825739409,0.6076555023923446,0.5986928104575164,0.2641509433962264,0.8359375000000002,0.0
0.6862170087976539,0.3614864864864865,0.3276627218934911,0.5714285714285714,0.5568862275449102,0.609375,0.4652802255904125,0.7007299270072995,0.18545163868904876,0.23444976076555024,0.3874509803921568,0.4150943396226415,0.6093750000000002,0.5
0.8328445747800587,0.37500000000000006,0.15606508875739644,0.5178571428571425,0.7245508982035929,0.45312500000000006,0.31653154740923517,0.4379562043795621,0.45883293365307765,0.5550239234449761,0.8099346405228758,0.32075471698113206,0.4531250000000001,0.5
0.7771260997067448,0.38851351351351354,0.5628698224852071,0.4642857142857143,0.7964071856287426,0.3046875,0.4229820232640113,0.5985401459854016,0.3509192645883294,0.8516746411483255,0.6232679738562091,0.19811320754716982,0.3046875000000001,0.5
0.4838709677419355,0.4222972972972973,0.28032544378698226,0.6160714285714284,0.6047904191616769,0.0,0.2953824462460346,0.2627737226277373,0.5875299760191847,0.1674641148325359,0.3864052287581699,0.44339622641509435,0.0,0.0
0.6304985337243402,0.31418918918918926,0.6560650887573964,0.6517857142857141,0.5928143712574852,0.609375,0.5287275290800142,0.42335766423357674,0.2989608313349321,0.42583732057416274,1.0,0.4150943396226415,0.6093750000000002,0.0
0.9266862170087976,0.49662162162162166,0.5303254437869822,0.7589285714285713,0.5568862275449102,0.078125,0.27352837504406063,0.7445255474452557,0.437250199840128,0.4593301435406699,0.5945098039215687,0.3962264150943396,0.07812500000000001,0.5
0.0,0.2398648648648649,0.2655325443786982,0.7053571428571422,0.5209580838323354,0.22656250000000003,0.7627775819527671,0.7883211678832119,0.34692246203037574,0.6076555023923446,0.48156862745098045,0.1792452830188679,0.22656250000000003,0.0
0.39296187683284456,0.22635135135135137,0.40606508875739644,0.5535714285714282,0.36526946107784436,0.8359374999999999,0.4652802255904125,0.5839416058394161,0.5611510791366908,0.35885167464114837,0.38692810457516336,0.24528301886792453,0.8359375000000002,0.0
0.8885630498533724,0.2736486486486487,0.21819526627218935,0.5178571428571425,0.31736526946107796,0.7578125,0.3376806485724357,0.24817518248175185,0.45563549160671474,0.11004784688995217,0.32,0.46226415094339623,0.7578125000000002,0.5
0.24633431085043989,0.37500000000000006,0.34393491124260356,0.5267857142857137,0.7245508982035929,0.609375,0.5075784279168136,0.467153284671533,0.319744204636291,0.44497607655502397,0.4151633986928105,0.5754716981132076,0.6093750000000002,0.0
0.6510263929618768,0.4020270270270271,0.3128698224852071,0.6696428571428565,0.6526946107784434,0.9140624999999999,0.6993302784631654,0.7737226277372266,0.504396482813749,0.7081339712918661,0.5720261437908497,0.32075471698113206,0.9140625000000002,0.0
0.5953079178885631,0.4222972972972973,0.35872781065088755,0.6071428571428571,0.6167664670658685,0.53125,0.8057807543179415,0.6569343065693433,0.4044764188649081,0.8947368421052632,0.3257516339869281,0.21698113207547168,0.5312500000000001,0.5
0.8152492668621701,0.49662162162162166,0.639792899408284,0.6160714285714284,0.7125748502994012,0.0,0.5717307014451886,0.5839416058394161,0.6434852118305356,0.35406698564593303,0.6462745098039216,0.44339622641509435,0.0,0.5
0.8709677419354839,0.4222972972972973,0.5303254437869822,0.7589285714285713,0.7365269461077845,0.0,0.4441311244272119,0.37956204379562053,0.7282174260591527,0.5550239234449761,0.5913725490196079,0.33962264150943394,0.0,0.5
0.8533724340175953,0.37500000000000006,0.38979289940828404,0.7053571428571422,0.8443113772455091,0.53125,0.7627775819527671,0.36496350364963515,0.5699440447641887,0.5598086124401914,0.4909803921568628,0.1792452830188679,0.5312500000000001,0.5
0.6510263929618768,1.0,0.5303254437869822,0.6696428571428565,0.6047904191616769,0.53125,0.7627775819527671,0.3211678832116789,0.8025579536370904,0.46411483253588526,0.9113725490196078,0.2641509433962264,0.5312500000000001,0.5
0.8152492668621701,1.0,0.35872781065088755,0.6160714285714284,0.6766467065868266,0.22656250000000003,0.25237927388086007,0.2773722627737227,0.5859312549960033,0.3732057416267943,0.6023529411764706,0.5188679245283019,0.22656250000000003,1.0
0.7243401759530792,1.0,0.5155325443786982,0.5178571428571425,0.7125748502994012,0.609375,0.4229820232640113,0.4379562043795621,0.48840927258193456,0.2583732057416268,0.5301960784313726,0.2830188679245283,0.6093750000000002,0.5
0.6862170087976539,1.0,0.639792899408284,0.49107142857142877,0.7005988023952096,0.14843749999999997,0.27352837504406063,0.686131386861314,0.5595523581135092,0.5550239234449761,0.952156862745098,0.33962264150943394,0.14843750000000006,0.5
0.7419354838709677,1.0,0.5628698224852071,0.4107142857142853,0.6766467065868266,0.45312500000000006,0.550581600281988,0.30656934306569356,0.30455635491606714,0.35885167464114837,0.20601307189542484,0.21698113207547168,0.4531250000000001,0.5
0.8533724340175953,1.0,0.3128698224852071,0.4642857142857143,0.5209580838323354,0.078125,0.2953824462460346,0.7007299270072995,0.64828137490008,0.5550239234449761,0.6232679738562091,0.4150943396226415,0.07812500000000001,1.0
0.906158357771261,1.0,0.8276627218934911,0.5803571428571427,0.31736526946107796,0.7578125,0.4229820232640113,0.4379562043795621,0.34692246203037574,0.35406698564593303,0.3247058823529412,0.14150943396226415,0.7578125000000002,1.0
0.8152492668621701,1.0,0.40606508875739644,0.6696428571428565,0.36526946107784436,0.53125,0.2312301727176595,0.5985401459854016,0.48840927258193456,0.44497607655502397,0.38849673202614377,0.24528301886792453,0.5312500000000001,1.0
0.8709677419354839,1.0,0.4371301775147929,0.7142857142857143,0.6407185628742517,0.609375,0.48642932675361306,0.21897810218978106,0.319744204636291,0.3732057416267943,0.6870588235294118,0.37735849056603776,0.6093750000000002,1.0
0.5953079178885631,0.4222972972972973,0.38979289940828404,0.9553571428571422,0.6047904191616769,0.22656250000000003,0.25237927388086007,0.2773722627737227,0.7066346922462031,0.5550239234449761,0.4977777777777779,0.2641509433962264,0.22656250000000003,0.0
0.7038123167155426,0.5371621621621622,0.2655325443786982,0.4196428571428573,0.473053892215569,0.078125,0.550581600281988,0.7591240875912411,0.240607513988809,0.6076555023923446,0.7273202614379085,0.5188679245283019,0.07812500000000001,0.5
0.6510263929618768,0.6385135135135135,0.4223372781065089,0.7767857142857137,0.5089820359281438,0.45312500000000006,0.7204793796263659,0.5547445255474454,0.6402877697841728,0.39234449760765555,0.5301960784313726,0.21698113207547168,0.4531250000000001,0.5
0.8152492668621701,0.46283783783783783,0.38979289940828404,0.5982142857142851,0.5209580838323354,0.14843749999999997,0.6563271060979908,0.6423357664233579,0.46522781774580346,0.35885167464114837,0.429281045751634,0.6981132075471698,0.14843750000000006,0.5
0.7976539589442815,0.7736486486486486,0.29659763313609466,0.5089285714285713,0.4491017964071857,0.53125,0.31653154740923517,0.37956204379562053,0.319744204636291,0.21052631578947373,0.5882352941176471,0.2830188679245283,0.5312500000000001,0.5
0.7038123167155426,0.37500000000000006,0.2655325443786982,0.7767857142857137,0.5928143712574852,0.22656250000000003,0.27352837504406063,0.2773722627737227,0.5523581135091927,0.5406698564593301,0.48156862745098045,0.32075471698113206,0.22656250000000003,0.5
0.3724340175953079,0.46283783783783783,0.3128698224852071,0.8660714285714284,0.5568862275449102,0.7578125,0.4652802255904125,0.5839416058394161,0.8265387689848123,0.3301435406698565,0.2112418300653595,0.2641509433962264,0.7578125000000002,0.0
0.5953079178885631,0.625,0.2492603550295858,0.4196428571428573,0.377245508982036,0.3046875,0.5717307014451886,0.6423357664233579,0.30455635491606714,0.44497607655502397,0.9113725490196078,0.33962264150943394,0.3046875000000001,0.5
0.6304985337243402,0.49662162162162166,0.3276627218934911,0.5089285714285713,0.4850299401197606,0.53125,0.21008107155445896,0.2335766423357665,0.48840927258193456,0.6076555023923446,0.6232679738562091,0.1792452830188679,0.5312500000000001,0.5
0.6510263929618768,0.43581081081081086,0.45340236686390534,0.5982142857142851,0.6287425149700601,0.14843749999999997,0.7204793796263659,0.30656934306569356,0.6402877697841728,0.35885167464114837,0.5458823529411765,0.24528301886792453,0.14843750000000006,0.5
0.8533724340175953,0.5371621621621622,0.3276627218934911,0.4196428571428573,0.5928143712574852,0.3828125,0.27352837504406063,0.6423357664233579,0.3421262989608314,0.19138755980861247,0.8324183006535949,0.24528301886792453,0.38281250000000006,0.5
0.8152492668621701,0.7736486486486486,0.28032544378698226,0.3303571428571427,0.3892215568862276,0.14843749999999997,0.5075784279168136,0.42335766423357674,0.4084732214228618,0.4593301435406699,0.36287581699346405,0.3962264150943396,0.14843750000000006,0.5
0.7771260997067448,0.5236486486486487,0.3128698224852071,0.24107142857142877,0.6407185628742517,0.45312500000000006,0.6563271060979908,0.2627737226277373,0.7234212629896083,0.3301435406698565,0.3247058823529412,0.2830188679245283,0.4531250000000001,0.5
0.6862170087976539,0.49662162162162166,0.2655325443786982,0.15178571428571408,0.5568862275449102,0.8359374999999999,0.550581600281988,0.3503649635036497,0.5763389288569145,0.26315789473684215,0.6462745098039216,0.14150943396226415,0.8359375000000002,0.5
0.6686217008797654,0.9087837837837837,0.45340236686390534,0.4196428571428573,0.4491017964071857,0.0,0.7416284807895664,0.6423357664233579,0.27418065547561954,0.23923444976076558,0.5066666666666667,0.24528301886792453,0.0,0.5
0.7038123167155426,0.5844594594594595,0.38979289940828404,0.7767857142857137,0.377245508982036,0.53125,0.27352837504406063,0.2919708029197081,0.39808153477218233,0.47846889952153115,0.18196078431372548,0.44339622641509435,0.5312500000000001,0.5
0.7595307917888563,0.4020270270270271,0.3128698224852071,0.8660714285714284,0.42514970059880247,0.7578125,0.5075784279168136,0.45255474452554756,0.4932054356514789,0.18181818181818182,0.38692810457516336,0.5754716981132076,0.7578125000000002,0.5
0.7419354838709677,0.46283783783783783,0.35872781065088755,0.3303571428571427,0.3892215568862276,0.3828125,0.550581600281988,0.686131386861314,0.3525179856115109,0.7129186602870814,0.3236601307189542,0.19811320754716982,0.38281250000000006,0.5
0.7771260997067448,0.597972972972973,0.34393491124260356,0.24107142857142877,0.49700598802395224,0.078125,0.40112795206203744,0.2919708029197081,0.21342925659472425,0.2583732057416268,0.6243137254901961,0.2830188679245283,0.07812500000000001,0.5
0.6510263929618768,0.625,0.4223372781065089,0.8392857142857139,0.6526946107784434,0.22656250000000003,0.6993302784631654,0.4379562043795621,0.310951239008793,0.31100478468899523,0.7566013071895425,0.32075471698113206,0.22656250000000003,0.5
0.7595307917888563,0.5844594594594595,0.29659763313609466,0.0,0.4850299401197606,0.609375,0.5287275290800142,0.5255474452554746,0.48920863309352525,0.5550239234449761,0.46274509803921576,0.24528301886792453,0.6093750000000002,0.5
0.6686217008797654,0.5236486486486487,0.375,0.5714285714285714,0.24550898203592825,0.45312500000000006,0.5075784279168136,0.6569343065693433,0.34932054356514797,0.4497607655502393,0.5882352941176471,0.1792452830188679,0.4531250000000001,0.5
0.7976539589442815,0.49662162162162166,0.34393491124260356,0.0,0.5329341317365272,0.6875,0.2312301727176595,0.6423357664233579,0.12549960031974422,0.24401913875598089,0.3905882352941176,0.14150943396226415,0.6875000000000001,0.5
0.8885630498533724,0.5101351351351352,0.4223372781065089,0.7767857142857137,0.23353293413173662,0.53125,0.25237927388086007,0.7299270072992702,0.21582733812949645,0.6363636363636364,0.9887581699346405,0.46226415094339623,0.5312500000000001,0.5
0.7771260997067448,0.4763513513513514,0.29659763313609466,0.5982142857142851,0.6766467065868266,0.7578125,0.3376806485724357,0.42335766423357674,0.6083133493205437,0.3732057416267943,0.6875816993464052,0.5754716981132076,0.7578125000000002,0.5
0.8533724340175953,0.49662162162162166,0.29659763313609466,0.9553571428571422,0.28143712574850305,0.45312500000000006,0.4652802255904125,0.7445255474452557,0.18705035971223025,0.16267942583732056,0.6509803921568628,0.33962264150943394,0.4531250000000001,0.5
0.9266862170087976,0.37500000000000006,0.4844674556213018,1.0,0.25748502994011985,0.3828125,0.2953824462460346,0.39416058394160597,0.7162270183852918,0.4593301435406699,0.4151633986928105,0.23584905660377356,0.38281250000000006,0.5
0.6304985337243402,0.4222972972972973,0.5155325443786982,0.3303571428571427,0.3053892215568863,0.609375,0.550581600281988,0.3211678832116789,0.3365307753796963,0.5550239234449761,0.677124183006536,0.23584905660377356,0.6093750000000002,0.5
0.7419354838709677,0.11148648648648654,0.6708579881656804,0.8214285714285706,0.8562874251497007,0.078125,0.40112795206203744,0.37956204379562053,0.6714628297362111,0.8564593301435406,0.2164705882352941,0.14150943396226415,0.07812500000000001,0.5
0.6862170087976539,0.6385135135135135,0.7344674556213018,1.0,0.40119760479041927,0.7578125,0.31653154740923517,0.7445255474452557,0.24860111910471624,0.9186602870813396,0.4962091503267974,0.24528301886792453,0.7578125000000002,0.5
0.7595307917888563,0.7736486486486486,0.38979289940828404,1.0,0.32934131736526956,0.3046875,0.5717307014451886,0.8759124087591245,0.45563549160671474,0.38277511961722493,0.7011764705882353,0.3584905660377358,0.3046875000000001,0.5
0.7038123167155426,0.9695945945945946,0.6560650887573964,1.0,0.36526946107784436,0.078125,0.31653154740923517,0.7737226277372266,0.43884892086330946,0.46889952153110054,0.38849673202614377,0.2641509433962264,0.07812500000000001,0.5
0.7419354838709677,0.820945945945946,0.375,1.0,0.7365269461077845,0.45312500000000006,0.40112795206203744,0.6569343065693433,0.24780175859312556,0.8612440191387559,0.16418300653594772,0.3962264150943396,0.4531250000000001,0.5
0.8328445747800587,0.7128378378378378,0.4223372781065089,1.0,0.9161676646706589,0.609375,0.5717307014451886,0.5255474452554746,0.504396482813749,0.36363636363636365,0.4151633986928105,0.19811320754716982,0.6093750000000002,0.5
0.9266862170087976,0.7601351351351351,0.625,1.0,0.473053892215569,0.3046875,0.7416284807895664,0.30656934306569356,0.3133493205435652,0.5454545454545454,0.5709803921568627,0.2830188679245283,0.3046875000000001,1.0
0.6510263929618768,0.6114864864864865,0.4681952662721893,0.5,0.7485029940119761,0.53125,0.25237927388086007,0.861313868613139,0.727418065547562,0.3301435406698565,0.3105882352941176,0.3584905660377358,0.5312500000000001,0.5
0.8533724340175953,0.9222972972972974,0.38979289940828404,1.0,0.43712574850299407,0.8359374999999999,0.550581600281988,0.6423357664233579,0.24860111910471624,0.4736842105263159,0.4758169934640524,0.24528301886792453,0.8359375000000002,1.0
0.8152492668621701,0.847972972972973,0.34393491124260356,0.4017857142857141,0.6407185628742517,0.609375,0.7416284807895664,0.467153284671533,0.51638689048761,0.2679425837320575,0.4188235294117647,0.3962264150943396,0.6093750000000002,1.0
0.7038123167155426,0.2871621621621622,0.7492603550295858,0.7767857142857137,0.3892215568862276,0.0,0.550581600281988,0.5547445255474454,0.4236610711430856,0.40191387559808617,0.6405228758169934,0.23584905660377356,0.0,0.5
0.8328445747800587,0.6385135135135135,0.6708579881656804,0.8660714285714284,0.3413173652694612,0.3046875,0.4229820232640113,0.42335766423357674,0.4948041566746604,0.35885167464114837,0.32627450980392153,0.3962264150943396,0.3046875000000001,0.5
0.7419354838709677,0.7128378378378378,0.7965976331360947,0.5982142857142851,0.5329341317365272,0.45312500000000006,0.31653154740923517,1.0,0.4404476418864909,0.5454545454545454,0.5725490196078432,0.19811320754716982,0.4531250000000001,0.5
0.6862170087976539,0.32770270270270274,0.7344674556213018,0.4196428571428573,0.25748502994011985,0.078125,0.2312301727176595,0.6569343065693433,0.51638689048761,0.7129186602870814,0.3785620915032679,0.2641509433962264,0.07812500000000001,0.5
0.41055718475073316,0.46283783783783783,0.3128698224852071,0.5089285714285713,0.6766467065868266,0.53125,0.27352837504406063,0.37956204379562053,0.249400479616307,0.4545454545454546,0.7895424836601308,0.21698113207547168,0.5312500000000001,0.0
0.7243401759530792,0.5506756756756758,0.7034023668639053,0.15178571428571408,0.473053892215569,0.14843749999999997,0.4652802255904125,0.4817518248175184,0.7561950439648282,0.2822966507177034,0.3095424836601307,0.14150943396226415,0.14843750000000006,0.5
0.6304985337243402,1.0,0.9681952662721893,0.8660714285714284,0.40119760479041927,0.7578125,0.3588297497356363,0.5985401459854016,0.5035971223021584,0.33492822966507185,0.23058823529411762,0.23584905660377356,0.7578125000000002,0.5
0.9442815249266863,0.4020270270270271,0.7181952662721893,0.5089285714285713,0.36526946107784436,0.609375,0.6993302784631654,0.8175182481751828,0.3365307753796963,0.11004784688995217,0.6384313725490196,0.24528301886792453,0.6093750000000002,0.5
0.4662756598240469,0.5236486486486487,0.6871301775147929,0.5982142857142851,0.3053892215568863,0.078125,0.40112795206203744,0.5109489051094891,0.504396482813749,0.4593301435406699,0.2572549019607843,0.1792452830188679,0.07812500000000001,0.0
0.8533724340175953,0.38851351351351354,0.7655325443786982,0.3303571428571427,0.688622754491018,0.8359374999999999,0.2953824462460346,0.6569343065693433,0.25419664268585135,0.6507177033492823,0.4988235294117648,0.4150943396226415,0.8359375000000002,0.5
0.8152492668621701,0.7466216216216216,0.7655325443786982,0.8660714285714284,0.4610778443113773,0.3828125,0.6563271060979908,0.45255474452554756,0.6418864908073542,0.41626794258373206,0.5720261437908497,0.19811320754716982,0.38281250000000006,0.5
0.6129032258064516,0.3614864864864865,0.4223372781065089,0.5089285714285713,0.6167664670658685,0.22656250000000003,0.3376806485724357,0.5109489051094891,0.12549960031974422,0.4497607655502393,0.3247058823529412,0.32075471698113206,0.22656250000000003,0.0
0.8709677419354839,0.3006756756756757,0.7965976331360947,0.9553571428571422,0.6407185628742517,0.45312500000000006,0.5717307014451886,0.36496350364963515,0.48281374900079943,0.8421052631578948,0.8031372549019609,0.33962264150943394,0.4531250000000001,0.5
0.8328445747800587,0.6722972972972973,0.5628698224852071,0.3303571428571427,0.11377245508982044,0.0,0.40112795206203744,0.6569343065693433,0.3125499600319745,0.6698564593301436,0.15372549019607842,0.21698113207547168,0.0,0.5
0.7243401759530792,0.4222972972972973,0.8128698224852071,1.0,0.3053892215568863,0.3828125,0.25237927388086007,0.45255474452554756,0.5091926458832935,0.5789473684210527,0.6248366013071895,0.37735849056603776,0.38281250000000006,0.5
0.7976539589442815,0.5371621621621622,0.3128698224852071,0.4196428571428573,0.688622754491018,0.22656250000000003,0.3376806485724357,0.24817518248175185,0.1838529176658673,0.20574162679425842,0.5945098039215687,0.24528301886792453,0.22656250000000003,0.5
0.8885630498533724,0.4763513513513514,0.5939349112426036,0.7767857142857137,0.473053892215569,0.078125,0.4441311244272119,0.467153284671533,0.5827338129496403,0.5454545454545454,0.7372549019607844,0.3584905660377358,0.07812500000000001,0.5
0.6686217008797654,0.3614864864864865,0.2655325443786982,0.15178571428571408,0.36526946107784436,0.7578125,0.27352837504406063,0.6277372262773724,0.22462030375699443,0.3732057416267943,0.4820915032679739,0.2830188679245283,0.7578125000000002,0.5
0.44868035190615835,0.2398648648648649,0.38979289940828404,0.8660714285714284,0.5329341317365272,0.609375,0.550581600281988,0.467153284671533,0.34372501998401284,0.28708133971291866,0.3362091503267974,0.3962264150943396,0.6093750000000002,0.0
0.9442815249266863,0.7871621621621623,0.35872781065088755,1.0,0.5089820359281438,0.078125,0.6140289037715897,0.5547445255474454,0.06474820143884893,0.4593301435406699,0.6232679738562091,0.5,0.07812500000000001,0.5
0.7976539589442815,0.46283783783783783,0.6087278106508875,1.0,0.7964071856287426,0.45312500000000006,0.31653154740923517,0.21897810218978106,0.16306954436450843,0.7033492822966507,0.7921568627450981,0.19811320754716982,0.4531250000000001,0.5
